bond_accuracy,bond_accuracy_std,bond_existence_f1,bond_existence_f1_std,bond_type_macro_f1,bond_type_macro_f1_std,evaluated_nodes,evaluated_pairs,method,node_recovery_accuracy,node_recovery_accuracy_std,node_recovery_macro_f1,node_recovery_macro_f1_std,noise,repeats,substructure_macro_accuracy,substructure_macro_accuracy_std,substructure_macro_f1,substructure_macro_f1_std,total_atoms,valence_violation_rate,valence_violation_rate_std
0.9733311545060871,0.0008365994434950736,0.9767808732797968,0.0006167200358097037,0.975063444928743,0.003479755531682703,56480,24478,pretrained,0.937946171760559,0.0009440435426420295,0.8253750169874975,0.010320462496412077,0.1,5,0.9897985577583313,0.000579723118831311,0.994108794265846,0.00033061444364899364,112983,0.052496393262703236,0.00022595957510734233
0.9185531636779544,0.001232188707621725,0.923769633652312,0.0008124426123046161,0.9200057373356134,0.0017741871102686273,112985,48962,pretrained,0.9049112677574158,0.0012020627743098318,0.7532439225645513,0.006428580596084865,0.2,5,0.9684986710548401,0.0007156780796724225,0.9816143567746223,0.00045994515797791045,112983,0.05928502518077941,0.00020524904512198507
0.8187869379306588,0.0007830527492576772,0.8062450805865542,0.000830588603669636,0.8028150830494978,0.007672595331180951,169490,73434,pretrained,0.8694447994232177,0.0010943356030759823,0.6763888713789595,0.008017118554995213,0.3,5,0.9116685628890991,0.001485729598626822,0.9481037412787712,0.0008241102209419594,112983,0.05754848074489083,0.0005996959063382749
0.07565977612550044,0.0010421922556691447,0.6666666666666666,0.0,0.04806255607051901,0.0005450661604737208,56480,24478,random,0.244645893573761,0.0008204763357584298,0.12257926924495967,0.00029735085021411275,0.1,5,0.8650247097015381,0.0021627282989919085,0.9184534656775832,0.0013457172202208355,112983,0.193662763424586,0.0006945010158119706
0.059699358686328176,0.0005042702295498059,0.6666666666666666,0.0,0.04339658181338903,0.00029818526194891077,112985,48962,random,0.2443350887298584,0.00044364640644596414,0.12246708506245335,0.00015633875399762064,0.2,5,0.7052071412404378,0.0014669462413756107,0.7988305359254383,0.001307458380738478,112983,0.3128258233539559,0.0008840793300391795
0.04671405615927227,0.0006104970328248621,0.6666666666666666,0.0,0.03925941187952254,0.0004743394069109234,169490,73434,random,0.24433299779891968,0.00030840678183387715,0.12252113484525651,6.578932760822469e-05,0.3,5,0.5540402889251709,0.0023492025953301813,0.6506938733663824,0.002488648966822657,112983,0.41196286166945467,0.0009992869348274082
0.5,0.0,0.0,0.0,0.0,0.0,56480,24478,frequency,0.6939907956123352,0.002190104110594301,0.24261307026051335,0.001298326339011643,0.1,5,0.8857468684514364,0.001942230672674211,0.9323871770421885,0.001220407429332866,112983,0.03602311852225556,0.0002477616653084629
0.5,0.0,0.0,0.0,0.0,0.0,112985,48962,frequency,0.6942195928096772,0.0012181930497690075,0.24222235021010868,0.0003539329368677639,0.2,5,0.740190037091573,0.0011829345568341002,0.8272518384621301,0.001138172847145131,112983,0.025538355327792677,0.00023508068011695937
0.5,0.0,0.0,0.0,0.0,0.0,169490,73434,frequency,0.6937011075019837,0.0006681683584836993,0.24204883776193817,0.0002000139428049253,0.3,5,0.5992094238599142,0.0014721397880770877,0.6963254967228162,0.001650970330763901,112983,0.01729109689068267,0.00016836242991493812
