affected_positive_substructure_macro_accuracy,affected_positive_substructure_macro_accuracy_std,affected_positive_substructure_macro_f1,affected_positive_substructure_macro_f1_std,bond_accuracy,bond_accuracy_std,bond_existence_f1,bond_existence_f1_std,bond_positive_accuracy,bond_positive_accuracy_std,bond_type_macro_f1,bond_type_macro_f1_std,clean_valence_violation_rate,clean_valence_violation_rate_std,evaluated_nodes,evaluated_pairs,method,node_recovery_accuracy,node_recovery_accuracy_std,node_recovery_macro_f1,node_recovery_macro_f1_std,noise,repeats,substructure_macro_accuracy,substructure_macro_accuracy_std,substructure_macro_f1,substructure_macro_f1_std,total_atoms,valence_violation_delta,valence_violation_delta_std,valence_violation_rate,valence_violation_rate_std
0.9847984949747721,0.0007668981342099668,0.9923055536430248,0.0003917654311087222,0.9733311545060871,0.0008365994434950736,0.9767808732797968,0.0006167200358097037,0.9721055641800801,0.0009634383837230673,0.983014409442277,0.0031578763542131154,0.049883610808705736,0.0,56480,24478,pretrained,0.937946171760559,0.0009440435426420295,0.8253750169874975,0.010320462496412077,0.1,5,0.9897985577583313,0.000579723118831311,0.994108794265846,0.00033061444364899364,112983,0.0026127824539975016,0.00022595957510734233,0.052496393262703236,0.00022595957510734233
0.9616506457328796,0.0014180806875815776,0.9803194481884815,0.0007512897641831543,0.9185531636779544,0.001232188707621725,0.923769633652312,0.0008124426123046161,0.8994403823373228,0.0016977051862731973,0.9396118653658132,0.003036718341971137,0.049883610808705736,0.0,112985,48962,pretrained,0.9049112677574158,0.0012020627743098318,0.7532439225645513,0.006428580596084865,0.2,5,0.9684986710548401,0.0007156780796724225,0.9816143567746223,0.00045994515797791045,112983,0.009401414372073673,0.00020524904512198507,0.05928502518077941,0.00020524904512198507
0.8987431049346923,0.0009260032881663511,0.946581078782281,0.0005109536547098675,0.8187869379306588,0.0007830527492576772,0.8062450805865542,0.000830588603669636,0.7218890432224855,0.0006439531206201527,0.8299513291939655,0.007542489127663013,0.049883610808705736,0.0,169490,73434,pretrained,0.8694447994232177,0.0010943356030759823,0.6763888713789595,0.008017118554995213,0.3,5,0.9116685628890991,0.001485729598626822,0.9481037412787712,0.0008241102209419594,112983,0.00766486993618509,0.0005996959063382749,0.05754848074489083,0.0005996959063382749
0.7497644146283468,0.001698476355511816,0.8508413199145431,0.0012466266238923046,0.07565977612550044,0.0010421922556691447,0.6666666666666666,0.0,0.15131955225100088,0.0020843845113382893,0.08049540586406806,0.0009571516532551825,0.049883610808705736,0.0,56480,24478,random,0.244645893573761,0.0008204763357584298,0.12257926924495967,0.00029735085021411275,0.1,5,0.8650247097015381,0.0021627282989919085,0.9184534656775832,0.0013457172202208355,112983,0.14377915261588026,0.0006945010158119706,0.193662763424586,0.0006945010158119706
0.6041265904903411,0.0007529849537146968,0.7401107844776449,0.0008250739120579142,0.059699358686328176,0.0005042702295498059,0.6666666666666666,0.0,0.11939871737265635,0.0010085404590996119,0.07022190170331304,0.0005721687469975792,0.049883610808705736,0.0,112985,48962,random,0.2443350887298584,0.00044364640644596414,0.12246708506245335,0.00015633875399762064,0.2,5,0.7052071412404378,0.0014669462413756107,0.7988305359254383,0.001307458380738478,112983,0.2629422125452502,0.0008840793300391795,0.3128258233539559,0.0008840793300391795
0.4604802052179972,0.002589160156590766,0.6008708803960466,0.0025353366587834644,0.04671405615927227,0.0006104970328248621,0.6666666666666666,0.0,0.09342811231854455,0.0012209940656497241,0.060914118199642306,0.0007222975931905649,0.049883610808705736,0.0,169490,73434,random,0.24433299779891968,0.00030840678183387715,0.12252113484525651,6.578932760822469e-05,0.3,5,0.5540402889251709,0.0023492025953301813,0.6506938733663824,0.002488648966822657,112983,0.36207925086074894,0.0009992869348274082,0.41196286166945467,0.0009992869348274082
0.80056391954422,0.001588098865822897,0.8878724251346395,0.0010805879330670017,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049883610808705736,0.0,56480,24478,frequency,0.6935800290107726,0.0011848886224669214,0.24243051018036546,0.001084653466712247,0.1,5,0.8857468684514364,0.001942230672674211,0.9323871770421885,0.001220407429332866,112983,-0.013860492286450176,0.0002477616653084629,0.03602311852225556,0.0002477616653084629
0.6655197103818258,0.0021832288223470023,0.7921018965683968,0.0017334763372175905,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049883610808705736,0.0,112985,48962,frequency,0.6934177136421203,0.0007255130079817103,0.24186595698211188,0.00015421402235463543,0.2,5,0.740190037091573,0.0011829345568341002,0.8272518384621301,0.001138172847145131,112983,-0.02434525548091306,0.00023508068011695937,0.025538355327792677,0.00023508068011695937
0.5279026190439859,0.0018010824215160014,0.6682979121384911,0.0017625761771473528,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049883610808705736,0.0,169490,73434,frequency,0.693389585018158,0.0004899896876766083,0.24191038293694986,9.762101863789843e-05,0.3,5,0.5992094238599142,0.0014721397880770877,0.6963254967228162,0.001650970330763901,112983,-0.032592513918023064,0.00016836242991493736,0.01729109689068267,0.00016836242991493812
